	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YOR086C	gene-YOR086C	424.826937729839	-2.04952437326614	0.430626610858677	-4.75940018936441	1.94169113755772e-06	7.68383130164366e-06
gene-YOR114W	gene-YOR114W	72.9025025112451	-2.94177994258902	0.619495803163749	-4.74866807420717	2.0476068134146e-06	8.09748033191125e-06
gene-YCR092C	gene-YCR092C	131.47520088299	2.2509100939278	0.474215197544417	4.74660050032868	2.06863961626947e-06	8.17511810437706e-06
gene-YML014W	gene-YML014W	198.762510980351	2.15974730239883	0.455044822908636	4.74622980785449	2.07243243112911e-06	8.18456569722638e-06
gene-YNCG0014C	gene-YNCG0014C	29.8523897975696	3.88767326817006	0.820136834617138	4.7402739446338	2.13429454564015e-06	8.41975189852812e-06
gene-YDR394W	gene-YDR394W	1260.93364665022	-1.95914233216814	0.413302038471224	-4.74021937906445	2.13486942090485e-06	8.41975189852812e-06
gene-YGL005C	gene-YGL005C	578.359374697013	-2.06561239317394	0.435916228895644	-4.73855354825167	2.15249151826787e-06	8.48351991365939e-06
gene-YLL039C	gene-YLL039C	2393.29102089402	-1.97959052853935	0.417812825760024	-4.73798410792768	2.15854735443793e-06	8.49625090877261e-06
gene-YLR231C	gene-YLR231C	143.76158044491	-2.52189694173089	0.532273042466156	-4.73797607717704	2.15863287608528e-06	8.49625090877261e-06
gene-YKL064W	gene-YKL064W	904.204739540147	-1.9442197645664	0.410594509865043	-4.73513336845503	2.18911097857127e-06	8.61040483956906e-06
gene-YDL168W	gene-YDL168W	5505.41915899929	-1.944810049795	0.410772060494226	-4.73452368560578	2.19570130295267e-06	8.63051077800317e-06
gene-YBR285W	gene-YBR285W	66.8368152208301	-3.07632230319912	0.650474522494183	-4.72935095352121	2.25238738161164e-06	8.84736550906266e-06
gene-YKL209C	gene-YKL209C	123.141534161146	-2.68749126153059	0.568410336094928	-4.72808302536175	2.26649510846245e-06	8.89679350914277e-06
gene-YDR530C	gene-YDR530C	345.478019702192	-2.09500348169816	0.443289624329234	-4.72603771150346	2.28943148891727e-06	8.98078736613584e-06
gene-YGR078C	gene-YGR078C	344.631274976253	2.4590925176526	0.520652358364505	4.72309877818897	2.32277959647646e-06	9.10548321331973e-06
gene-YOR124C	gene-YOR124C	418.848272091997	-2.03849432008525	0.431617948146906	-4.72291369911111	2.3248952276035e-06	9.10766002920914e-06
gene-YKL004W	gene-YKL004W	730.633146074316	2.10743568920803	0.446412304513953	4.72082796083002	2.34886548729138e-06	9.19539091168328e-06
gene-YJL191W	gene-YJL191W	1119.03873972839	1.87708538828413	0.397812925423087	4.71851281928003	2.37575000286617e-06	9.29440533963126e-06
gene-YJR025C	gene-YJR025C	118.084673050448	-2.47446472859816	0.525271169401898	-4.71083294256512	2.46706405436472e-06	9.64517942754648e-06
gene-YHR007C-A	gene-YHR007C-A	66.2412920472707	-3.11879810893241	0.662247269982558	-4.70941633177975	2.48427165486497e-06	9.70595291127633e-06
gene-YDR377W	gene-YDR377W	1195.49871569502	-2.09375076749576	0.44474174582611	-4.70779005376841	2.50416814816324e-06	9.77714346543734e-06
gene-YHR160C	gene-YHR160C	165.964778674503	-3.16031273087348	0.671482245304053	-4.70647251356954	2.52039950189378e-06	9.83393843085161e-06
gene-YPL243W	gene-YPL243W	743.40544887072	2.01917101898254	0.429121868732851	4.70535567190953	2.53423740370593e-06	9.87472878867259e-06
gene-YJL045W	gene-YJL045W	97.0092864599324	-3.83244982147342	0.814468717860922	-4.70545981377746	2.53294398741291e-06	9.87472878867259e-06
gene-YDR122W	gene-YDR122W	257.294635090049	-2.15845569526595	0.458935736101061	-4.70317633924816	2.56145007639663e-06	9.97410546759648e-06
gene-YPL184C	gene-YPL184C	175.516998790462	2.12409515474221	0.451999516420331	4.69933059124544	2.61015637029572e-06	1.01569884889441e-05
gene-YOR227W	gene-YOR227W	502.309449441553	-2.27370484444622	0.484095421088855	-4.69681130082181	2.64254368273604e-06	1.02761675390608e-05
gene-YKL094W	gene-YKL094W	1869.24243931161	-2.16054894700993	0.460302020335472	-4.69376377152397	2.68223752313138e-06	1.04235821721158e-05
gene-YMR133W	gene-YMR133W	151.953132940705	-2.4016336674264	0.51180980422548	-4.6924338838346	2.69973797927787e-06	1.04846111676946e-05
gene-YLR346C	gene-YLR346C	101.661389974054	-3.80599968596805	0.811469759706421	-4.6902544924718	2.72865452257171e-06	1.05898646597414e-05
gene-YGR020C	gene-YGR020C	618.744523055648	2.18441027287132	0.465847994947509	4.68910523725118	2.74402249822949e-06	1.06424314432993e-05
gene-YOR063W	gene-YOR063W	18699.850878544	2.22381883567805	0.474462916967871	4.6870234872932	2.772071642574e-06	1.07398639519796e-05
gene-YBR055C	gene-YBR055C	227.716466424973	2.11949596037342	0.452210469635453	4.68696791138436	2.77282422059847e-06	1.07398639519796e-05
gene-YNR015W	gene-YNR015W	362.394242944836	1.98706847472954	0.424125155736955	4.68509931054862	2.79824219780278e-06	1.08311271277021e-05
gene-YML079W	gene-YML079W	391.987188607386	-2.0315645959935	0.43386834915297	-4.68244480142345	2.83473535493134e-06	1.09651095206986e-05
gene-YCR030C	gene-YCR030C	465.594703325523	-2.00562152612749	0.428565490994561	-4.67984839720318	2.8708712188682e-06	1.10975333142607e-05
gene-YGR247W	gene-YGR247W	80.1509780221545	-2.86077853585719	0.611378067249581	-4.67922990552643	2.87954413133842e-06	1.11236923194059e-05
gene-YOL129W	gene-YOL129W	763.146187130711	-1.94494541928074	0.415675417483342	-4.6790003389091	2.88276966388624e-06	1.11287873863121e-05
gene-YLL015W	gene-YLL015W	461.600849103956	-2.26763807961825	0.484893104521976	-4.67657316317947	2.91708554376165e-06	1.12538191136396e-05
gene-YMR159C	gene-YMR159C	53.8567746791001	-3.28374192545536	0.702315771940243	-4.67559188708461	2.93106997609613e-06	1.130030082594e-05
gene-YLR243W	gene-YLR243W	341.061424725479	2.00949160458124	0.429885105271471	4.67448529837351	2.9469174386725e-06	1.13538990689976e-05
gene-YNL264C	gene-YNL264C	129.862468925029	2.25479110448937	0.482510417444074	4.6730412919027	2.96772072287147e-06	1.14265078228237e-05
gene-YLR437C	gene-YLR437C	60.8105233942148	2.68092580456506	0.573929920193937	4.67117275164735	2.99484930160003e-06	1.15233588486746e-05
gene-YKL105C	gene-YKL105C	185.076264797252	-2.18300156192037	0.467876172661716	-4.66576775966476	3.07466819382664e-06	1.18226865924678e-05
gene-YKR069W	gene-YKR069W	139.199938134324	2.18471579200906	0.468820152173718	4.66002961237795	3.16163895384293e-06	1.21491024184208e-05
gene-YGR117C	gene-YGR117C	193.982489852323	2.09798604026168	0.45028816242571	4.65920762597842	3.1742890589079e-06	1.21896876558193e-05
gene-YHR181W	gene-YHR181W	134.30289591366	2.34984261374041	0.504547200360705	4.65732960575441	3.20337361015112e-06	1.22932884697253e-05
gene-YER149C	gene-YER149C	103.821413494134	2.35000761302834	0.504997956537927	4.65349925203479	3.2634878797631e-06	1.25157547662137e-05
gene-YBL072C	gene-YBL072C	3669.48316895502	1.89280770860558	0.406841924580522	4.65244015979222	3.28029947422055e-06	1.25719685036279e-05
gene-YPL045W	gene-YPL045W	187.347532366061	2.13004108634014	0.45810715909868	4.64965684127479	3.32487761915586e-06	1.27344558156252e-05
gene-YBR084W	gene-YBR084W	780.193917727236	2.71370034760047	0.583670079612227	4.64937375135517	3.32944405196975e-06	1.27435835615393e-05
gene-YEL055C	gene-YEL055C	508.925384760736	2.02754435752979	0.436594473816535	4.6439991322057	3.41728996232063e-06	1.30712460747481e-05
gene-YFR033C	gene-YFR033C	1590.98518863491	-1.83782336600295	0.395787770009674	-4.6434566837627	3.4262785234357e-06	1.30970450172195e-05
gene-YMR147W	gene-YMR147W	250.725464205952	2.155580172365	0.464377543317909	4.64186996848233	3.45270128976938e-06	1.31894093117695e-05
gene-YGL097W	gene-YGL097W	407.847754212632	2.31795212757962	0.499638703569022	4.63925654882621	3.4966477002143e-06	1.33485497881955e-05
gene-YDR259C	gene-YDR259C	104.554480604953	-2.48656884599938	0.536248907955934	-4.63696766391123	3.53557697331873e-06	1.34883416949421e-05
gene-YDR333C	gene-YDR333C	454.881270632933	2.0489845321563	0.441895451216707	4.63680838197058	3.53830144497834e-06	1.34899187030298e-05
gene-YOR012W	gene-YOR012W	53.3383788679061	2.82464497406754	0.610221969479173	4.62888115365363	3.67646676226695e-06	1.39983930145807e-05
gene-YFL014W	gene-YFL014W	22268.9509892934	-2.31647425897881	0.500433954306655	-4.62893102884728	3.67558152371012e-06	1.39983930145807e-05
gene-YPR078C	gene-YPR078C	46.2864201243578	2.9660991096685	0.640870601127069	4.62823400613503	3.68797158045e-06	1.40330444035767e-05
gene-YIR025W	gene-YIR025W	190.114587496569	-2.24395632559471	0.484908841937488	-4.62758384984035	3.6995646393741e-06	1.40679861889424e-05
gene-YFR032C	gene-YFR032C	23.9255359462443	7.30034762655545	1.57893230831101	4.62359759701457	3.77141169176902e-06	1.4331855497953e-05
gene-YDR282C	gene-YDR282C	139.06407519144	-2.35003379781448	0.508767899506006	-4.61906853812175	3.85466527011332e-06	1.46386995326294e-05
gene-YJL090C	gene-YJL090C	197.34110744123	2.32023080199381	0.502746242894845	4.61511316053558	3.92881189584319e-06	1.49105819480083e-05
gene-YFR030W	gene-YFR030W	360.320956294201	1.99323032158622	0.432143486699822	4.61242708251385	3.97994182799723e-06	1.50948151072254e-05
gene-YFR005C	gene-YFR005C	137.00338379995	2.36498933208404	0.512787702500405	4.61202427544988	3.98766410218303e-06	1.51142827041833e-05
gene-YKR061W	gene-YKR061W	226.75870549565	2.03857583271472	0.442608252626417	4.60582427150399	4.10835226781136e-06	1.55616172532219e-05
gene-YKL150W	gene-YKL150W	2843.04026656262	-1.94852606342531	0.423316648668983	-4.60299888877977	4.1645045181531e-06	1.57640809808428e-05
gene-YDL149W	gene-YDL149W	200.998367412095	-2.58810998022597	0.562509663637928	-4.60100536493515	4.20456597145853e-06	1.59054125569692e-05
gene-YMR123W	gene-YMR123W	267.312683470335	2.10031254537321	0.456633989927182	4.59955367253352	4.23397098533658e-06	1.60062750268197e-05
gene-YNL196C	gene-YNL196C	61.2335972903506	-3.37466196427946	0.734367109523646	-4.59533375135559	4.32057154288246e-06	1.63230913241456e-05
gene-YDR505C	gene-YDR505C	628.242233310142	-2.34662721499343	0.51147159695758	-4.58799125689877	4.47531376852827e-06	1.6896770030336e-05
gene-YGR112W	gene-YGR112W	118.560484812424	-2.42634009222214	0.529164075638994	-4.58523207436598	4.53482450419906e-06	1.71103882553393e-05
gene-YJL087C	gene-YJL087C	108.783783308518	2.30759093924394	0.503377268157967	4.58421761413307	4.55689464932234e-06	1.71825543075546e-05
gene-YOR032C	gene-YOR032C	600.137995445785	-2.12427664786813	0.463570568289052	-4.58242346080861	4.59617960110463e-06	1.73194966634266e-05
gene-YHL039W	gene-YHL039W	539.178517280728	2.01801871571911	0.440455274870633	4.58166545130337	4.6128743566659e-06	1.73711920128122e-05
gene-YHR163W	gene-YHR163W	227.852505309316	2.81318823273379	0.61450103791623	4.57800403767144	4.6943363466221e-06	1.76665643167203e-05
gene-YKR052C	gene-YKR052C	266.544976775895	-2.59160420658343	0.566335187179157	-4.57609603862313	4.73733134446725e-06	1.78168834134377e-05
gene-YHR106W	gene-YHR106W	155.607219992721	-2.35224083611099	0.51412166591623	-4.57526105599732	4.75626532725335e-06	1.78765748326966e-05
gene-YJL111W	gene-YJL111W	1261.42314296683	1.88075060826428	0.411188341273538	4.5739395296063	4.7863803505861e-06	1.79781866836365e-05
gene-YDL097C	gene-YDL097C	1401.67161156547	-1.8655142097667	0.408547283141854	-4.56621372052784	4.96612460524845e-06	1.86413307529487e-05
gene-YCR011C	gene-YCR011C	327.248734841512	-2.29879600564595	0.503657729288221	-4.56420277495723	5.01395993202474e-06	1.88087944236686e-05
gene-YGR149W	gene-YGR149W	469.804131483151	-2.26529599515396	0.49644646497045	-4.56302170524831	5.04225995395234e-06	1.89028075473473e-05
gene-YOL076W	gene-YOL076W	162.268161945744	2.09194017326822	0.4586584662786	4.56099762038957	5.09111580671847e-06	1.9073711786788e-05
gene-YPL139C	gene-YPL139C	259.432363773945	1.97104689705103	0.432570488224109	4.55659123936781	5.19904610205063e-06	1.9465575431475e-05
gene-YIL092W	gene-YIL092W	185.328749412443	2.1234857088418	0.466096453800238	4.55589329532185	5.21634134455945e-06	1.95178105308933e-05
gene-YBR261C	gene-YBR261C	231.146670567834	2.38213447121101	0.523574870869289	4.54974943174021	5.37098335589978e-06	2.00835553160711e-05
gene-YEL046C	gene-YEL046C	1308.03619472046	1.87926777887732	0.41353861423991	4.54435865035589	5.51027684605848e-06	2.05912201987473e-05
gene-YCR053W	gene-YCR053W	1169.7094284797	1.85434502997247	0.408735868779344	4.53678077118682	5.71194284527073e-06	2.13311646755248e-05
gene-YML117W	gene-YML117W	767.169783927283	-1.93474269541272	0.426497189256604	-4.53635509013558	5.7234783556784e-06	2.13605774693701e-05
gene-YOL022C	gene-YOL022C	561.880874429503	1.84758844698392	0.407786492028621	4.53077402783183	5.87679723210842e-06	2.19187638618638e-05
gene-YBR111C	gene-YBR111C	559.559094506156	-1.88875719971945	0.417139264497142	-4.52788159847848	5.95779467169759e-06	2.22066714551078e-05
gene-YMR181C	gene-YMR181C	737.395154784455	-2.20229187186409	0.486653415576411	-4.52538048922478	6.02869423802256e-06	2.2456597490324e-05
gene-YMR127C	gene-YMR127C	206.188397791642	2.08507551853999	0.461014553892362	4.52279760136772	6.10275914789759e-06	2.27179879759427e-05
gene-YDL125C	gene-YDL125C	964.939416993207	-2.02291980451806	0.448170509214606	-4.5137280631497	6.36978823268364e-06	2.36969113538396e-05
gene-YAL062W	gene-YAL062W	1565.70187843725	-3.37537452177335	0.74813894657836	-4.51169470218165	6.43117109021998e-06	2.39100290787351e-05
gene-YDR534C	gene-YDR534C	95.2109916255541	2.53271305308043	0.561796063257069	4.50824279258344	6.53667492920262e-06	2.42868055771838e-05
gene-YOR264W	gene-YOR264W	228.059423252845	-2.08287053976648	0.462114086339711	-4.50726476715819	6.5668669685922e-06	2.43834621473745e-05
gene-YPR028W	gene-YPR028W	896.133820592746	-1.94722843971777	0.432849519604453	-4.4986267779555	6.83938060192258e-06	2.53791891757292e-05
gene-YGL113W	gene-YGL113W	93.5589880994604	2.27982266637929	0.507027254095463	4.49644994024335	6.90974381526544e-06	2.56239991421248e-05
gene-YJL094C	gene-YJL094C	714.009736070443	-2.10680730370097	0.468620086290558	-4.49576824667881	6.93192060082519e-06	2.56899178076296e-05
gene-YDR424C	gene-YDR424C	203.002897804731	-2.07888191077703	0.46261233546348	-4.49378832212557	6.99671798069801e-06	2.5913605871405e-05
gene-YLR211C	gene-YLR211C	105.083599767784	-2.54423603750507	0.566841318942699	-4.48844491832514	7.17449687809067e-06	2.65551923128822e-05
gene-YLR173W	gene-YLR173W	302.008595483141	-2.28799409853228	0.51130956740008	-4.4747727099384	7.64926392296238e-06	2.82945206073076e-05
gene-YKR014C	gene-YKR014C	1186.8855084781	-2.0353593766729	0.454893386118108	-4.47436572785089	7.66384680508832e-06	2.83305090571884e-05
gene-YBL058W	gene-YBL058W	1027.05130849712	-1.86305583869007	0.416781166241546	-4.47010563238919	7.81809749771191e-06	2.8882427274775e-05
gene-YDR097C	gene-YDR097C	138.333639190626	-2.53907122029665	0.568046040883298	-4.46983349509568	7.82805132101613e-06	2.89009080080779e-05
gene-YDR302W	gene-YDR302W	103.481174067371	2.23434913233997	0.500056966830041	4.46818918753186	7.88845255409778e-06	2.9105497824443e-05
gene-YBR074W	gene-YBR074W	287.686363584136	1.92084532273329	0.430802502881019	4.45876082401453	8.24348432102349e-06	3.03962210876905e-05
gene-YMR135C	gene-YMR135C	1350.1478787482	-2.18636586733089	0.490414816998377	-4.45819700292238	8.26519239044449e-06	3.04570252418084e-05
gene-YKL081W	gene-YKL081W	3512.80872039954	2.19234902066375	0.492394908494389	4.45242016690904	8.49078127604955e-06	3.12685743270039e-05
gene-YIL128W	gene-YIL128W	327.67929290928	1.95367994768025	0.43881565351138	4.45216557806679	8.5008572918491e-06	3.12834462616143e-05
gene-YOR335C	gene-YOR335C	1267.60065227544	1.91996721723973	0.431254891942161	4.45204739265249	8.50553867006714e-06	3.12834462616143e-05
gene-YJL162C	gene-YJL162C	108.703775499691	2.23622051573368	0.50238231104897	4.45123259030453	8.53788047636615e-06	3.13826248995902e-05
gene-YOL152W	gene-YOL152W	352.143337955709	2.21038639142088	0.496689735255228	4.45023569952589	8.57760976659416e-06	3.15088157379548e-05
gene-YOR257W	gene-YOR257W	658.590632357566	-2.16243131092364	0.486596696631971	-4.44399093929558	8.83053249637972e-06	3.24174957115525e-05
gene-YNL316C	gene-YNL316C	98.9801587893828	2.21387273037065	0.49819155998491	4.44381821811214	8.83762826498499e-06	3.24231528489738e-05
gene-YBR212W	gene-YBR212W	901.64237738469	-2.57193710291338	0.579413936826791	-4.43885957766015	9.04367940436133e-06	3.31582642482771e-05
gene-YDR341C	gene-YDR341C	995.834025177125	2.33861381294483	0.526912990152982	4.43833015440717	9.06594828383407e-06	3.32190459088132e-05
gene-YNCB0010W	gene-YNCB0010W	415.775938244434	-1.93197222317185	0.43533123240061	-4.43793617222935	9.08255416191455e-06	3.3259014205204e-05
gene-YLR227C	gene-YLR227C	200.630565778211	2.0404108103126	0.460110633443043	4.43460911790726	9.22394919907861e-06	3.37556059404526e-05
gene-YNR070W	gene-YNR070W	67.58602290556	-2.81124545571817	0.634064365062657	-4.43369097936984	9.26333752777111e-06	3.38785094922306e-05
gene-YOL056W	gene-YOL056W	79.6629271236087	2.69662127844413	0.608264588770359	4.43330308590789	9.28002647726446e-06	3.39182933924813e-05
gene-YNL202W	gene-YNL202W	740.354053457842	-3.01064488089715	0.679709335549796	-4.42931224191872	9.45340730669265e-06	3.45303744988517e-05
gene-YML031W	gene-YML031W	215.625117413153	2.02270766444739	0.456833117887792	4.42767300628194	9.52551623625495e-06	3.47720064234022e-05
gene-YOR307C	gene-YOR307C	378.0652743652	2.09906059389751	0.474258056102369	4.42598827133983	9.60017402828175e-06	3.50226348769254e-05
gene-YIR027C	gene-YIR027C	102.956201064246	2.84504643072982	0.64288363194006	4.42544542959384	9.62434849949739e-06	3.50888958098478e-05
gene-YNCL0046W	gene-YNCL0046W	95.9718751832625	2.29666982492987	0.519025359689087	4.42496649162895	9.64572540776286e-06	3.51322376832658e-05
gene-YKL139W	gene-YKL139W	274.635473287791	2.07910504387886	0.469863861831769	4.42490945307743	9.64827428581036e-06	3.51322376832658e-05
gene-YHR136C	gene-YHR136C	47.3331885622611	-3.7157111826522	0.839881417013686	-4.42409024343451	9.68495330903991e-06	3.52438107636321e-05
gene-YML081W	gene-YML081W	495.744325321996	2.00634435987934	0.45356916214972	4.42345848727929	9.7133302792101e-06	3.53250522366039e-05
gene-YOR094W	gene-YOR094W	183.150132459469	2.32804875217434	0.526329559423023	4.42317690597962	9.72600380811096e-06	3.53491184482838e-05
gene-YOR269W	gene-YOR269W	75.0005477052284	2.89864339824973	0.655401679360776	4.42269754492669	9.7476154323971e-06	3.540561996198e-05
gene-YGL011C	gene-YGL011C	1204.99107752642	-1.85060993535071	0.418470576828118	-4.42231793063632	9.76476258968861e-06	3.54238155599829e-05
gene-YBR208C	gene-YBR208C	211.307754973703	-2.16738154587637	0.490098635076321	-4.42233744547942	9.76388040319647e-06	3.54238155599829e-05
